Title,Details,Condition,Dealer Location,Price,Price Indicator,Images
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 34,897 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,100",Good price,https://m.atcdn.co.uk/a/media/w84h63/12e624ece52b4f759dbaa4b9e20b282b.jpg | https://m.atcdn.co.uk/a/media/w84h63/a178bbfa3a0943d5b8364119df9fbfb2.jpg | https://m.atcdn.co.uk/a/media/w84h63/5d3c56a4aac6468b9783d86d8190e8ee.jpg | https://m.atcdn.co.uk/a/media/w84h63/2dbc53a5535c44aba189962199b722ba.jpg | https://m.atcdn.co.uk/a/media/w84h63/3e3cfee53ce84087ac2d6850000ff100.jpg | https://m.atcdn.co.uk/a/media/w84h63/a4fd3ece65324301893e3607f7a9e280.jpg | https://m.atcdn.co.uk/a/media/w84h63/e368fd5c2c854534b91e0d10c0edd242.jpg
Audi A6 Avant 2.0 TDI 40 Sport Estate 5dr Diesel S Tronic Euro 6 (s/s) (204 ps),"2018 (68 reg) | Estate | 54,954 miles | 2.0L | Automatic | Diesel | 5 doors | 5 seats | 2 owners",,Big Motoring World Enfield,"£19,100",Good price,https://m.atcdn.co.uk/a/media/w84h63/08f4f259c1004ad1b5067472fa462eed.jpg | https://m.atcdn.co.uk/a/media/w84h63/e6dc7bf53e5643bcb797a1e6e03caa9b.jpg | https://m.atcdn.co.uk/a/media/w84h63/a587d2a424c8471cac4c0174b9bcc461.jpg | https://m.atcdn.co.uk/a/media/w84h63/69e0855582c64b0382078e56b98c18ab.jpg | https://m.atcdn.co.uk/a/media/w84h63/cabf1c1537d1495e9289141ca41b40a3.jpg | https://m.atcdn.co.uk/a/media/w84h63/1f1e335621b44c62b02463e87adf77bb.jpg | https://m.atcdn.co.uk/a/media/w84h63/3b9b848e8e664e5a8ce7014b4da189a9.jpg
Mercedes-Benz A Class 1.3 A180 AMG Line (Executive) Hatchback 5dr Petrol 7G-DCT Euro 6 (s/s) (136 ps),"2020 (70 reg) | Hatchback | 23,399 miles | 1.3L | Automatic | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,100",Great price,https://m.atcdn.co.uk/a/media/w84h63/eb50f348d46e49f2ab04c29045df50d2.jpg | https://m.atcdn.co.uk/a/media/w84h63/a25bc6e007f54f9b8a053696c682f4ff.jpg | https://m.atcdn.co.uk/a/media/w84h63/1f62e461fc1b44989a9bf811109ef628.jpg | https://m.atcdn.co.uk/a/media/w84h63/8ca01c138e884a4cb536c1db8e8f88c4.jpg | https://m.atcdn.co.uk/a/media/w84h63/77523f8baeb949d582a7bca53c0c3a5d.jpg | https://m.atcdn.co.uk/a/media/w84h63/d14615e23c844c2a97a65e332c0e1947.jpg | https://m.atcdn.co.uk/a/media/w84h63/75ba42b5331a470dbcf27ec2de8d9eea.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 19,692 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,100",Lower price,https://m.atcdn.co.uk/a/media/w84h63/65b17646e41a42f586453b0bacbde0d9.jpg | https://m.atcdn.co.uk/a/media/w84h63/60d62defcbea4b3392bfd6f32078f184.jpg | https://m.atcdn.co.uk/a/media/w84h63/2d825dbf5d7b430c8747ff018975ba88.jpg | https://m.atcdn.co.uk/a/media/w84h63/1cd8e5ea71e64a6d824c1895093dead1.jpg | https://m.atcdn.co.uk/a/media/w84h63/02452e05b9a749ba941cb75d294ea4de.jpg | https://m.atcdn.co.uk/a/media/w84h63/29659337603c4bcc9a92743284695650.jpg | https://m.atcdn.co.uk/a/media/w84h63/ea318a6054484835a2323546fc023e2d.jpg
Ford Puma 1.0T EcoBoost ST-Line SUV 5dr Petrol DCT Euro 6 (s/s) (125 ps),"2021 (21 reg) | SUV | 14,563 miles | 1.0L | Automatic | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,100",Great price,https://m.atcdn.co.uk/a/media/w84h63/be03550da2b04ce38ba209c5eb67edd5.jpg | https://m.atcdn.co.uk/a/media/w84h63/743a4032fc5e40dd8291f05de962f590.jpg | https://m.atcdn.co.uk/a/media/w84h63/9cd162b7fc8a47e0a4e9c4866ce0d45b.jpg | https://m.atcdn.co.uk/a/media/w84h63/2d17ea23ffbb450abb56b22d45555624.jpg | https://m.atcdn.co.uk/a/media/w84h63/5a1ef370eb61498382bc81470a54e2a1.jpg | https://m.atcdn.co.uk/a/media/w84h63/c1d258c00ba146acaa84d3420322073b.jpg | https://m.atcdn.co.uk/a/media/w84h63/4a4bb4ab025f4a6ba36f29d959ede493.jpg
Audi A5 3.0 TDI V6 S line Sportback 5dr Diesel S Tronic quattro Euro 6 (s/s) (218 ps),"2017 (67 reg) | Hatchback | 44,186 miles | 3.0L | Automatic | Diesel | 5 doors | 5 seats | 3 owners",,Big Motoring World Enfield,"£19,100",Great price,https://m.atcdn.co.uk/a/media/w84h63/815f6bb672464761a2a27c560b014d56.jpg | https://m.atcdn.co.uk/a/media/w84h63/b4a10dcfb40644249698dc684da3fa67.jpg | https://m.atcdn.co.uk/a/media/w84h63/d97296edd36f42bcb070e0d5786388c5.jpg | https://m.atcdn.co.uk/a/media/w84h63/f816a2a6d4c941a099c7658ca6932184.jpg | https://m.atcdn.co.uk/a/media/w84h63/32b275700d4d456882fc108e8ac7cce2.jpg | https://m.atcdn.co.uk/a/media/w84h63/b649eec759cb40df8a33d1ae39c7e598.jpg | https://m.atcdn.co.uk/a/media/w84h63/529c74fc4c2a4380abe552b28a65ce2d.jpg
Jaguar I-Pace 400 90kWh HSE SUV 5dr Electric Auto 4WD (400 ps),"2020 (70 reg) | SUV | 58,624 miles | Automatic | Electric | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,100",Lower price,https://m.atcdn.co.uk/a/media/w84h63/fd4d5f058af1405baacf1381673ef7ec.jpg | https://m.atcdn.co.uk/a/media/w84h63/06ee8c37bd4546b7b3e7caf4f386793e.jpg | https://m.atcdn.co.uk/a/media/w84h63/de728ac7913c4a65b04d752984c0e4c8.jpg | https://m.atcdn.co.uk/a/media/w84h63/783981ee57924e7b80e697c6b5c108b6.jpg | https://m.atcdn.co.uk/a/media/w84h63/5ed8494e88d84b3b8973d23177189568.jpg | https://m.atcdn.co.uk/a/media/w84h63/55382d8c27394afbb02622d97075e21e.jpg | https://m.atcdn.co.uk/a/media/w84h63/82cc703ca1d34d4b9b3d85a1af392773.jpg
CUPRA Formentor 1.5 TSI V2 SUV 5dr Petrol Manual Euro 6 (s/s) (150 ps),"2021 (21 reg) | SUV | 49,552 miles | 1.5L | Manual | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,100",Great price,https://m.atcdn.co.uk/a/media/w84h63/f7425c74eed34b2bba7695cc85257979.jpg | https://m.atcdn.co.uk/a/media/w84h63/90660e9baaee410ca98ade96b844c7a8.jpg | https://m.atcdn.co.uk/a/media/w84h63/6b0590ae6ccb4b96bc538472a040ad46.jpg | https://m.atcdn.co.uk/a/media/w84h63/205bc43d9213460b9aa73ed49e19dc8f.jpg | https://m.atcdn.co.uk/a/media/w84h63/461b14a301fe46db89cc5daaf25e8a65.jpg | https://m.atcdn.co.uk/a/media/w84h63/1ac250782b4e485d92e07ef970aea1a8.jpg | https://m.atcdn.co.uk/a/media/w84h63/e71221b4d54e4329aa4f34690dc70931.jpg
BMW 5 Series 2.0 520d M Sport Touring 5dr Diesel Auto Euro 6 (s/s) (190 ps),"2018 (68 reg) | Estate | 56,679 miles | 2.0L | Automatic | Diesel | 5 doors | 5 seats | 5 owners",,Big Motoring World Enfield,"£19,000",Great price,https://m.atcdn.co.uk/a/media/w84h63/3682510e7c3a462fa0be45c094e8bfcb.jpg | https://m.atcdn.co.uk/a/media/w84h63/ef2a12d8699144ea988a071409b48d80.jpg | https://m.atcdn.co.uk/a/media/w84h63/20c8ac9728b245e9afab20cbc251e8ff.jpg | https://m.atcdn.co.uk/a/media/w84h63/ab442a4e4b654ddfbcef9220d2fc68f0.jpg | https://m.atcdn.co.uk/a/media/w84h63/2ae73036db504710acd694e106825a03.jpg | https://m.atcdn.co.uk/a/media/w84h63/9c932ef7b45c4a7faba3a12db808a6f6.jpg | https://m.atcdn.co.uk/a/media/w84h63/d719723c175b4e91b16a450dfb3f16bc.jpg
Mercedes-Benz A Class 2.0 A220d AMG Line (Executive) Saloon 4dr Diesel 8G-DCT Euro 6 (s/s) (190 ps),"2021 (21 reg) | Saloon | 36,024 miles | 2.0L | Automatic | Diesel | 4 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£19,000",Good price,https://m.atcdn.co.uk/a/media/w84h63/d9e344bd709c4cfebae86fb772a0310f.jpg | https://m.atcdn.co.uk/a/media/w84h63/9c0dbba8b30d4c0ca9c11b9776f54708.jpg | https://m.atcdn.co.uk/a/media/w84h63/d50a28a8eb4b432f994265e1eeb3de9f.jpg | https://m.atcdn.co.uk/a/media/w84h63/fec0933c29af436588fc6e7d1ffa5fe4.jpg | https://m.atcdn.co.uk/a/media/w84h63/4ca32c1627af4d1f99914688c3220c77.jpg | https://m.atcdn.co.uk/a/media/w84h63/066855fa7ac242f694855afc1b506e70.jpg | https://m.atcdn.co.uk/a/media/w84h63/c11ef60f081f43bdabca0da227f642f3.jpg
Mercedes-Benz A Class 1.3 A200 AMG Line Hatchback 5dr Petrol 7G-DCT Euro 6 (s/s) (163 ps),"2020 (69 reg) | Hatchback | 23,879 miles | 1.3L | Automatic | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,900",Good price,https://m.atcdn.co.uk/a/media/w84h63/3fd5ddbdf3be42bcb0cd6b3cfb908786.jpg | https://m.atcdn.co.uk/a/media/w84h63/b23afa7cc7154e6cba0cda5d54038bd2.jpg | https://m.atcdn.co.uk/a/media/w84h63/dad2751c29dc4625910686ae69f31af2.jpg | https://m.atcdn.co.uk/a/media/w84h63/6f27954b55d9457aaa4f992e64be1238.jpg | https://m.atcdn.co.uk/a/media/w84h63/7465fd32790f40a0a69eb2cfa5be46bc.jpg | https://m.atcdn.co.uk/a/media/w84h63/35dd4e02d5ee48619d6e72cdb289e0e3.jpg | https://m.atcdn.co.uk/a/media/w84h63/546f050dc12144fd8781f3e9d59126bc.jpg
Jaguar I-Pace 400 90kWh S SUV 5dr Electric Auto 4WD (400 ps),"2019 (69 reg) | SUV | 26,765 miles | Automatic | Electric | 5 doors | 5 seats | 2 owners",,Big Motoring World Enfield,"£18,900",Good price,https://m.atcdn.co.uk/a/media/w84h63/92491c33b20f4ab6adec94528655ef6a.jpg | https://m.atcdn.co.uk/a/media/w84h63/e052e663b926402f9a934af8c2609143.jpg | https://m.atcdn.co.uk/a/media/w84h63/983c161cf9794493ac042bdea881ae7a.jpg | https://m.atcdn.co.uk/a/media/w84h63/49ff5fb6611b4397a5efee697c84fa8b.jpg | https://m.atcdn.co.uk/a/media/w84h63/06ab1cd89f4c49af8add422df8caac02.jpg | https://m.atcdn.co.uk/a/media/w84h63/041c0b9a15d5418f8a48ce2fe83221f0.jpg | https://m.atcdn.co.uk/a/media/w84h63/f8dbedc0992846ea95cbf05309dfa131.jpg
Mercedes-Benz B Class 2.0 B200d AMG Line Edition (Executive) MPV 5dr Diesel 8G-DCT Euro 6 (s/s) (150 ps),"2022 (22 reg) | MPV | 51,544 miles | 2.0L | Automatic | Diesel | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,900",Great price,https://m.atcdn.co.uk/a/media/w84h63/8502306f71b3441b9c952e32e159924b.jpg | https://m.atcdn.co.uk/a/media/w84h63/fab6b4ac177b447da4b1520ec83ba7f7.jpg | https://m.atcdn.co.uk/a/media/w84h63/4e92e4ba7a7d4f0e84da457950f15623.jpg | https://m.atcdn.co.uk/a/media/w84h63/89275e7668304858b26872f5e0a4c3c4.jpg | https://m.atcdn.co.uk/a/media/w84h63/41386906807848529efd7ae2bdc9d913.jpg | https://m.atcdn.co.uk/a/media/w84h63/013b858770fe4b57886f2cc92551fbe3.jpg | https://m.atcdn.co.uk/a/media/w84h63/1a9e67167efa495098af4d436d3770b7.jpg
Honda Hr-V 1.5 h i-MMD Advance SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (131 ps),"2022 (22 reg) | SUV | 64,694 miles | 1.5L | Automatic | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Great price,https://m.atcdn.co.uk/a/media/w84h63/f4c89aa480ec4f8287bb081b1a1a2ebb.jpg | https://m.atcdn.co.uk/a/media/w84h63/6feceeeb80684511b4eff1ca02ddd60a.jpg | https://m.atcdn.co.uk/a/media/w84h63/eb2e5eec51974725be9b2336ea6ac3a6.jpg | https://m.atcdn.co.uk/a/media/w84h63/c8ddb7b0a61d46e196b6ccdaec810c78.jpg | https://m.atcdn.co.uk/a/media/w84h63/940e473c6c2b4adf885e89ae7460d28d.jpg | https://m.atcdn.co.uk/a/media/w84h63/4e2addbf885145bc81176dc8f8744118.jpg | https://m.atcdn.co.uk/a/media/w84h63/cce4d3e57c254bfa911536674b67f633.jpg
Mazda CX-5 2.0 SKYACTIV-G Sport SUV 5dr Petrol Manual Euro 6 (s/s) (165 ps),"2020 (20 reg) | SUV | 33,811 miles | 2.0L | Manual | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Good price,https://m.atcdn.co.uk/a/media/w84h63/0fc90fb3ded04dfe8049c34eb8fc7503.jpg | https://m.atcdn.co.uk/a/media/w84h63/f3bf0df31f33459bbc18e11f5f51ec75.jpg | https://m.atcdn.co.uk/a/media/w84h63/804479bc0820472dbc0bdbceb7c13006.jpg | https://m.atcdn.co.uk/a/media/w84h63/0d3b8f8e10c44588ad2b938a28a8a2ea.jpg | https://m.atcdn.co.uk/a/media/w84h63/40f743e180d54855a3c8e95b650b8b91.jpg | https://m.atcdn.co.uk/a/media/w84h63/74a96a0e24734e4f86f4052933ebf543.jpg | https://m.atcdn.co.uk/a/media/w84h63/8e272274f5b0415aa80cc903a4ce0a91.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 30,515 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Great price,https://m.atcdn.co.uk/a/media/w84h63/62ebae0132ac43c5a346931c4fa6ad02.jpg | https://m.atcdn.co.uk/a/media/w84h63/ae871f051f794ec9bb89b7914824e2a1.jpg | https://m.atcdn.co.uk/a/media/w84h63/833959ff102e4f658c10867074109b1a.jpg | https://m.atcdn.co.uk/a/media/w84h63/7a392f4805124f189c521ef82bc8fe37.jpg | https://m.atcdn.co.uk/a/media/w84h63/868b6329e8b74481a2ea0f84b7fe5e0d.jpg | https://m.atcdn.co.uk/a/media/w84h63/4a65c7b08b7e4445b0ecfaa1c9f29453.jpg | https://m.atcdn.co.uk/a/media/w84h63/86c8f295495c4c84b4ac72944c9401db.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 27,473 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Great price,https://m.atcdn.co.uk/a/media/w84h63/c10064c6211346b48f31d0aae18ec7a3.jpg | https://m.atcdn.co.uk/a/media/w84h63/552a93a5514b4d41a32120432bb44e07.jpg | https://m.atcdn.co.uk/a/media/w84h63/720904cae9e94cb68f51c4f27b78eaf8.jpg | https://m.atcdn.co.uk/a/media/w84h63/b0b786780bd2482e9b80970ae46c5271.jpg | https://m.atcdn.co.uk/a/media/w84h63/b0801142dd284c3ba933ee6e4e9db9b4.jpg | https://m.atcdn.co.uk/a/media/w84h63/5677868d1a744ea99aed27fc1e6802e0.jpg | https://m.atcdn.co.uk/a/media/w84h63/ff1802fc640a4e8ea29e225586506336.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 23,064 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Lower price,https://m.atcdn.co.uk/a/media/w84h63/419fc991ac0b440d8d47a395864de166.jpg | https://m.atcdn.co.uk/a/media/w84h63/4d3e5e4de6b9409590e3bfb92a94d93b.jpg | https://m.atcdn.co.uk/a/media/w84h63/c80c67cc967547ae960089425117e3e0.jpg | https://m.atcdn.co.uk/a/media/w84h63/f6112030f9064ce5a3b046395a87139e.jpg | https://m.atcdn.co.uk/a/media/w84h63/98b043b10d8043c0b6d352b632faeff9.jpg | https://m.atcdn.co.uk/a/media/w84h63/3aa21fef98574e098b97370c3d1af0e9.jpg | https://m.atcdn.co.uk/a/media/w84h63/d80cea6c9bce4b73a5e16ec29be193ef.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 22,387 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Lower price,https://m.atcdn.co.uk/a/media/w84h63/e701684b80864f6789c1f4881ce42ef0.jpg | https://m.atcdn.co.uk/a/media/w84h63/e24a99c8a7c548eb835c428e72205771.jpg | https://m.atcdn.co.uk/a/media/w84h63/5f7d1c04177d4faa837eefff249c65d3.jpg | https://m.atcdn.co.uk/a/media/w84h63/3bdfb85aa0e94e65812bc52aa43fc234.jpg | https://m.atcdn.co.uk/a/media/w84h63/eba7c2dc47d249a68317d253e16f0f8d.jpg | https://m.atcdn.co.uk/a/media/w84h63/c46cc3d06a6348c78796e4a8ef72ec5d.jpg | https://m.atcdn.co.uk/a/media/w84h63/d30cde6bb9aa4f92a18010342ed819ab.jpg
BMW 5 Series 2.0 520i MHT SE Saloon 4dr Petrol Hybrid Steptronic Euro 6 (s/s) (184 ps),"2020 (20 reg) | Saloon | 46,036 miles | 2.0L | Automatic | Petrol Hybrid | 4 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Lower price,https://m.atcdn.co.uk/a/media/w84h63/3bbc455e59604c19840704319540b822.jpg | https://m.atcdn.co.uk/a/media/w84h63/917404a8a90f4d26a36f6047201e53c9.jpg | https://m.atcdn.co.uk/a/media/w84h63/31ff85346aa44e439b67cd2974d6f293.jpg | https://m.atcdn.co.uk/a/media/w84h63/924181a11efb4bbc97de09859cde60a9.jpg | https://m.atcdn.co.uk/a/media/w84h63/18717538a96c4ef1a17f96e3c53e0e4a.jpg | https://m.atcdn.co.uk/a/media/w84h63/4870608610e348798e33f19074a8b54a.jpg | https://m.atcdn.co.uk/a/media/w84h63/f94f92c51c804487bdf139f5d84e27bb.jpg
Volvo XC40 1.5 T3 Inscription SUV 5dr Petrol Manual Euro 6 (s/s) (163 ps),"2020 (70 reg) | SUV | 51,728 miles | 1.5L | Manual | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Great price,https://m.atcdn.co.uk/a/media/w84h63/e7cf13a21c51435dbc82d666871e5309.jpg | https://m.atcdn.co.uk/a/media/w84h63/3bde4865849143bf8498e30f566b5a67.jpg | https://m.atcdn.co.uk/a/media/w84h63/6489d5e0a35542beb877918842546778.jpg | https://m.atcdn.co.uk/a/media/w84h63/2566c5883c7349c38ce8dbd403d90adc.jpg | https://m.atcdn.co.uk/a/media/w84h63/2dff198778054d13a9e6a6f0fb402c07.jpg | https://m.atcdn.co.uk/a/media/w84h63/fb2c53c53e6442d59554b8eeca5b5a99.jpg | https://m.atcdn.co.uk/a/media/w84h63/fae997420f284b6a9810c6aa24370f1a.jpg
Ford Kuga 2.5 EcoBoost Duratec 14.4kWh Titanium First Edition SUV 5dr Petrol Plug-in Hybrid CVT Euro 6 (s/s) (225 ps),"2021 (21 reg) | SUV | 27,597 miles | 2.5L | Automatic | Petrol Plug-in Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,800",Lower price,https://m.atcdn.co.uk/a/media/w84h63/54c97df3fe6741c0a83429ddb04cb3e2.jpg | https://m.atcdn.co.uk/a/media/w84h63/6f9448c80ec04f9ead9c7ea3054abb4f.jpg | https://m.atcdn.co.uk/a/media/w84h63/1fbd97a0b3c04163ab62221ff4995bf1.jpg | https://m.atcdn.co.uk/a/media/w84h63/6062ac1c315e40d2835006079ba06cbc.jpg | https://m.atcdn.co.uk/a/media/w84h63/9e4a3e36712446b5b74261f597b1ca93.jpg | https://m.atcdn.co.uk/a/media/w84h63/4ce251ac4b094b64a15c4da259571e4e.jpg | https://m.atcdn.co.uk/a/media/w84h63/5491a776feb34f0c86c96cef56a7f7ff.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 29,219 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,700",Great price,https://m.atcdn.co.uk/a/media/w84h63/853c05ce5a1746a8b418edc27fc9855d.jpg | https://m.atcdn.co.uk/a/media/w84h63/6010372b345844129d938be12f1e503d.jpg | https://m.atcdn.co.uk/a/media/w84h63/aa2224bdedf9480c97135b2920d60719.jpg | https://m.atcdn.co.uk/a/media/w84h63/1c6a230b826a4805a4ab92abe1d06fae.jpg | https://m.atcdn.co.uk/a/media/w84h63/beaff1674cf2411397727652f6bb45fc.jpg | https://m.atcdn.co.uk/a/media/w84h63/70ac9d044ab84a8ca0bbf2e3ea17eadc.jpg | https://m.atcdn.co.uk/a/media/w84h63/6f6ba2584abe46839e119b35209f6bb6.jpg
Nissan Qashqai 1.3 DIG-T MHEV N-Connecta SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (140 ps),"2022 (72 reg) | SUV | 32,845 miles | 1.3L | Manual | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,700",Good price,https://m.atcdn.co.uk/a/media/w84h63/faec391c06c8452eb953bf6d71fee8ea.jpg | https://m.atcdn.co.uk/a/media/w84h63/3902a48d13204cc6b5a2fed93f2fbda9.jpg | https://m.atcdn.co.uk/a/media/w84h63/d73f026ffcd84eacb04a3eb1c1a9ef44.jpg | https://m.atcdn.co.uk/a/media/w84h63/beb7b17f768e45a29c15a68ee977777b.jpg | https://m.atcdn.co.uk/a/media/w84h63/6084edc0023c42499d9adb7fbf7bd4d5.jpg | https://m.atcdn.co.uk/a/media/w84h63/a70add42bcda45bc9cbfa384cc02ae1f.jpg | https://m.atcdn.co.uk/a/media/w84h63/50c4cef715624447b1a3b6f7e79b586e.jpg
Volkswagen Golf 1.4 TSI 13kWh GTE Hatchback 5dr Petrol Plug-in Hybrid DSG Euro 6 (s/s) (245 ps),"2021 (21 reg) | Hatchback | 33,934 miles | 1.4L | Automatic | Petrol Plug-in Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,700",Lower price,https://m.atcdn.co.uk/a/media/w84h63/b2cd94f4f41b4135bc198f3ce3cf4d55.jpg | https://m.atcdn.co.uk/a/media/w84h63/f4edbef69c464add942714ac964c6601.jpg | https://m.atcdn.co.uk/a/media/w84h63/e23bd28fb61b4c6a90b95eba7d6cc0e2.jpg | https://m.atcdn.co.uk/a/media/w84h63/e1790fb3e7944ad5bb2ea700e709eae2.jpg | https://m.atcdn.co.uk/a/media/w84h63/0b3e50528a774f2e972fda8a4acdd048.jpg | https://m.atcdn.co.uk/a/media/w84h63/7de33a8618734a67b04da45b0d5bfaab.jpg | https://m.atcdn.co.uk/a/media/w84h63/d52ce5abedcc4fa8a724432412892793.jpg
Honda Jazz 1.5 h i-MMD Crosstar EX Hatchback 5dr Petrol Hybrid eCVT Euro 6 (s/s) (107 ps),"2021 (21 reg) | Hatchback | 14,205 miles | 1.5L | Automatic | Petrol Hybrid | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,700",Lower price,https://m.atcdn.co.uk/a/media/w84h63/ee9b455d278f4d2c9857de8391de4c21.jpg | https://m.atcdn.co.uk/a/media/w84h63/22f854c2f39c4a98bdd78ce9f32b15c6.jpg | https://m.atcdn.co.uk/a/media/w84h63/efcda53ced814bd9b8b7fddde18fa53f.jpg | https://m.atcdn.co.uk/a/media/w84h63/1401076a25704dadb3a9708d86145197.jpg | https://m.atcdn.co.uk/a/media/w84h63/0bd27f72324144d98a4b859c3263ae44.jpg | https://m.atcdn.co.uk/a/media/w84h63/7cf5c7b6e14c494a92e8e1fa1bd38f79.jpg | https://m.atcdn.co.uk/a/media/w84h63/1de2e9b596d2427983fae44d50dce2ca.jpg
Mercedes-Benz A Class 1.3 A200 AMG Line (Executive) Hatchback 5dr Petrol Manual Euro 6 (s/s) (163 ps),"2020 (20 reg) | Hatchback | 23,526 miles | 1.3L | Manual | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,600",Good price,https://m.atcdn.co.uk/a/media/w84h63/122d0e132e154d098c5028e406eb7a9a.jpg | https://m.atcdn.co.uk/a/media/w84h63/cef9458e00924ded9039202eb8e1ba15.jpg | https://m.atcdn.co.uk/a/media/w84h63/e75d7f3a4fba420bb53e944360879b70.jpg | https://m.atcdn.co.uk/a/media/w84h63/2db01b02f6884adfb98660111ed5ef19.jpg | https://m.atcdn.co.uk/a/media/w84h63/a96c4e6b85e94f34a0d096d998fb7d3f.jpg | https://m.atcdn.co.uk/a/media/w84h63/8f83dd2ee2944439913e54cab103ea3c.jpg | https://m.atcdn.co.uk/a/media/w84h63/01bfe4d33854468e826474b200711050.jpg
SKODA Superb 1.5 TSI ACT SE L Hatchback 5dr Petrol Manual Euro 6 (s/s) (150 ps),"2021 (21 reg) | Hatchback | 11,834 miles | 1.5L | Manual | Petrol | 5 doors | 5 seats | 1 owner",,Big Motoring World Enfield,"£18,600",Good price,https://m.atcdn.co.uk/a/media/w84h63/8d6d5aeb4f874e48b2ad242e3d1a08fd.jpg | https://m.atcdn.co.uk/a/media/w84h63/5ae51d9af2dc4d83a0953a3a1c9ee36c.jpg | https://m.atcdn.co.uk/a/media/w84h63/81554c2f852842a59d3399c1108c80b0.jpg | https://m.atcdn.co.uk/a/media/w84h63/9d8662c1c75e4c60ba0766a36a824e6a.jpg | https://m.atcdn.co.uk/a/media/w84h63/5b176ceee77e4f8fb7fe2b80d04ea0bb.jpg | https://m.atcdn.co.uk/a/media/w84h63/c1d87ad051284a1dbec4b51c084f7d0d.jpg | https://m.atcdn.co.uk/a/media/w84h63/8ab16f5de6524be3949da2c2b946182d.jpg
